link,temple_name,sub_district,detail
https://www.google.com,วัดเหนือดงน้อย,ตำบลแวงน่าง,<p>no detail</p>
https://www.google.com,วัดเหนือแวงน่าง,ตำบลแวงน่าง,<p>no detail</p>
https://www.google.com,วัดเจริญผล,ตำบลหนองโน,<p>no detail</p>
https://www.google.com,วัดเทพวิหก,ตำบลหนองโน,<p>no detail</p>
https://www.google.com,วัดบ้านกุดแคน,ตำบลหนองโน,<p>no detail</p>
https://www.google.com,วัดโคกศรี,ตำบลหนองปลิง,<p>no detail</p>
https://www.google.com,วัดโพธิ์ศรีหนองคู,ตำบลหนองปลิง,<p>no detail</p>
https://www.google.com,วัดโพธิ์ศรีหนองปลิง,ตำบลหนองปลิง,<p>no detail</p>
https://www.google.com,วัดหัวนาคำ,ตำบลหนองปลิง,<p>no detail</p>
https://www.google.com,วัดดอนไฮ,ตำบลห้วยแอ่ง,<p>no detail</p>
https://www.google.com,วัดท่างาม,ตำบลห้วยแอ่ง,<p>no detail</p>
https://www.google.com,วัดบ้านโด,ตำบลห้วยแอ่ง,<p>no detail</p>
https://www.google.com,วัดหมากหญ้า,ตำบลห้วยแอ่ง,<p>no detail</p>
https://www.google.com,วัดป่าโนนแท่น,ตำบลแวงน่าง,<p>no detail</p>
https://www.google.com,วัดป่าศิลาขันธุ์วิเวก,ตำบลแวงน่าง,<p>no detail</p>
https://www.google.com,วัดสถานสงเคราะห์คนชรา,ตำบลหนองปลิง,<p>no detail</p>
https://www.google.com,วัดป่าบ้านค่าย,ตำบลโคกก่อ,<p>no detail</p>
https://www.google.com,วัดป่าศรีสุโพธิ์วนาราม, ,<p>no detail</p>
https://www.google.com,วัดหนองแปน, ,<p>no detail</p>
https://www.google.com,วัดอุตราราม, ,<p>no detail</p>
https://www.google.com,วัดหนองกอก, ,<p>no detail</p>
https://www.google.com,วัดยางสีสุราช, ,<p>no detail</p>
https://www.google.com,วัดดงเมืองน้อย, ,<p>no detail</p>
https://www.google.com,วัดหนองหน่อง, ,<p>no detail</p>
https://www.google.com,วัดสว่างอารมณ์, ,<p>no detail</p>
https://www.google.com,วัดโนนจาน, ,<p>no detail</p>
https://www.google.com,วัดโนนแห่, ,<p>no detail</p>
https://www.google.com,วัดชัยมงคล, ,<p>no detail</p>
https://www.google.com,วัดโนนรัง, ,<p>no detail</p>
https://www.google.com,วัดหนองจิก, ,<p>no detail</p>
https://www.google.com,วัดหนองหญ้าปล้อง, ,<p>no detail</p>
https://www.google.com,วัดหัวช้าง, ,<p>no detail</p>
https://www.google.com,วัดโคกม่วง, ,<p>no detail</p>
https://www.google.com,วัดสะเดาหวาน, ,<p>no detail</p>
https://www.google.com,วัดสวอง, ,<p>no detail</p>
https://www.google.com,วัดนาเลิง, ,<p>no detail</p>
https://www.google.com,วัดศาลา, ,<p>no detail</p>
https://www.google.com,วัดสว่างนาภู, ,<p>no detail</p>
https://www.google.com,วัดหนองบัวชุม, ,<p>no detail</p>
https://www.google.com,วัดเหล่าหมากคำ, ,<p>no detail</p>
https://www.google.com,วัดป่าจิก, ,<p>no detail</p>
https://www.google.com,วัดดงแดน, ,<p>no detail</p>
https://www.google.com,วัดชัยมงคลวนาราม, ,<p>no detail</p>
https://www.google.com,วัดดอนกลาง, ,<p>no detail</p>
https://www.google.com,วัดบุ่งง้าว, ,<p>no detail</p>
https://www.google.com,วัดหนองโดน, ,<p>no detail</p>
https://www.google.com,วัดนกเหาะ, ,<p>no detail</p>
https://www.google.com,วัดบ้านเปล่ง, ,<p>no detail</p>
https://www.google.com,วัดชัยประดู่, ,<p>no detail</p>
https://www.google.com,วัดหัวเรือ, ,<p>no detail</p>
https://www.google.com,วัดหนองบัวสันตุ, ,<p>no detail</p>
https://www.google.com,วัดหนองรูแข้, ,<p>no detail</p>
https://www.google.com,วัดหนองแวง, ,<p>no detail</p>
https://www.google.com,วัดหนองขุ่น, ,<p>no detail</p>
https://www.google.com,วัดหนองพุก, ,<p>no detail</p>
https://www.google.com,วัดเหล่างิ้วบุญญาวาส, ,<p>no detail</p>
https://www.google.com,วัดเหล่างิ้ววนาราม, ,<p>no detail</p>
https://www.google.com,วัดหนองบัวใต้, ,<p>no detail</p>
https://www.google.com,วัดหูลิง, ,<p>no detail</p>
https://www.google.com,วัดฉนวน, ,<p>no detail</p>
https://www.google.com,วัดตาพวน, ,<p>no detail</p>
https://www.google.com,วัดสะตือสร้างแช่ง, ,<p>no detail</p>
https://www.google.com,วัดหนองบัวแปะ, ,<p>no detail</p>
https://www.google.com,วัดโนนสวรรค์, ,<p>no detail</p>
https://www.google.com,วัดหนองบัวน้อย, ,<p>no detail</p>
https://www.google.com,วัดพังคีศรีวนาราม, ,<p>no detail</p>
https://www.google.com,วัดขามป้อม,ตำบลขามป้อม,<p>no detail</p>
https://www.google.com,วัดโนนจาน,ตำบลขามป้อม,<p>no detail</p>
https://www.google.com,วัดบ้านโนน,ตำบลขามป้อม,<p>no detail</p>
https://www.google.com,วัดหนองใต้,ตำบลขามป้อม,<p>no detail</p>
https://www.google.com,วัดหนองบก,ตำบลขามป้อม,<p>no detail</p>
https://www.google.com,วัดหนองแวง,ตำบลขามป้อม,<p>no detail</p>
https://www.google.com,วัดเก่าน้อย,ตำบลแคน,<p>no detail</p>
https://www.google.com,วัดเขวาค้อ,ตำบลแคน,<p>no detail</p>
https://www.google.com,วัดโคกกลาง,ตำบลแคน,<p>no detail</p>
https://www.google.com,วัดโคกสะอาด,ตำบลแคน,<p>no detail</p>
https://www.google.com,วัดโคกใหญ่,ตำบลแคน,<p>no detail</p>
https://www.google.com,วัดฉิมพลีดู่งิ้ว,ตำบลแคน,<p>no detail</p>
https://www.google.com,วัดโนนสีลา,ตำบลแคน,<p>no detail</p>
https://www.google.com,วัดประดู่,ตำบลแคน,<p>no detail</p>
https://www.google.com,วัดแวงชัยวนาราม,ตำบลแคน,<p>no detail</p>
https://www.google.com,วัดสระแคน,ตำบลแคน,<p>no detail</p>
https://www.google.com,วัดหนองโจด,ตำบลแคน,<p>no detail</p>
https://www.google.com,วัดโคกสีนอก,ตำบลโคกสีทองหลาง,<p>no detail</p>
https://www.google.com,วัดโคกสีใน,ตำบลโคกสีทองหลาง,<p>no detail</p>
https://www.google.com,วัดทองหลาง,ตำบลโคกสีทองหลาง,<p>no detail</p>
https://www.google.com,วัดคูชาดพัฒนา,ตำบลงัวบา,<p>no detail</p>
https://www.google.com,วัดตระคลอง,ตำบลงัวบา,<p>no detail</p>
https://www.google.com,วัดบ้านงัวบา,ตำบลงัวบา,<p>no detail</p>
https://www.google.com,วัดรัตนโสภา,ตำบลงัวบา,<p>no detail</p>
https://www.google.com,วัดศิริมงคล,ตำบลงัวบา,<p>no detail</p>
https://www.google.com,วัดสว่าง,ตำบลงัวบา,<p>no detail</p>
https://www.google.com,วัดหัวทำนบ,ตำบลงัวบา,<p>no detail</p>
https://www.google.com,วัดกุดแคน,ตำบลดงใหญ่,<p>no detail</p>
https://www.google.com,วัดดอนหัน,ตำบลดงใหญ่,<p>no detail</p>
https://www.google.com,วัดใต้,ตำบลดงใหญ่,<p>no detail</p>
https://www.google.com,วัดโนนตูม,ตำบลดงใหญ่,<p>no detail</p>
https://www.google.com,วัดโพธิ์ศรีดงใหญ่,ตำบลดงใหญ่,<p>no detail</p>
https://www.google.com,วัดโคกเต่า,ตำบลนาข่า,<p>no detail</p>
https://www.google.com,วัดโคกสูง,ตำบลนาข่า,<p>no detail</p>
https://www.google.com,วัดน้ำเกลี้ยง,ตำบลนาข่า,<p>no detail</p>
https://www.google.com,วัดลัฎฐิวัล,ตำบลนาข่า,<p>no detail</p>
https://www.google.com,วัดสระจันทร์,ตำบลนาข่า,<p>no detail</p>
https://www.google.com,วัดหนองขี,ตำบลนาข่า,<p>no detail</p>
https://www.google.com,วัดหนองเสียว,ตำบลนาข่า,<p>no detail</p>
https://www.google.com,วัดหนองคลอง,ตำบลบ้านหวาย,<p>no detail</p>
https://www.google.com,วัดบ้านเปลือย,ตำบลบ้านหวาย,<p>no detail</p>
https://www.google.com,วัดหนองแต้,ตำบลบ้านหวาย,<p>no detail</p>
https://www.google.com,วัดหนองไผ่,ตำบลบ้านหวาย,<p>no detail</p>
https://www.google.com,วัดบ้านหวาย,ตำบลบ้านหวาย,<p>no detail</p>
https://www.google.com,วัดตลาด,ตำบลบ้านหวาย,<p>no detail</p>
https://www.google.com,วัดโนนโพธิ์,ตำบลบ้านหวาย,<p>no detail</p>
https://www.google.com,วัดบ้านหวาย,ตำบลบ้านหวาย,<p>no detail</p>
https://www.google.com,วัดมะแซว,ตำบลบ้านหวาย,<p>no detail</p>
https://www.google.com,วัดหนองโง้ง,ตำบลบ้านหวาย,<p>no detail</p>
https://www.google.com,วัดจำปาศรี,ตำบลประชาพัฒนา,<p>no detail</p>
https://www.google.com,วัดโนนทัน,ตำบลประชาพัฒนา,<p>no detail</p>
https://www.google.com,วัดศรีวิชัย,ตำบลประชาพัฒนา,<p>no detail</p>
https://www.google.com,วัดสระบัว,ตำบลประชาพัฒนา,<p>no detail</p>
https://www.google.com,วัดหนองสระ,ตำบลประชาพัฒนา,<p>no detail</p>
https://www.google.com,วัดอรัญญา,ตำบลประชาพัฒนา,<p>no detail</p>
https://www.google.com,วัดแก่นเท่า,ตำบลโพธิ์ชัย,<p>no detail</p>
https://www.google.com,วัดตำแย,ตำบลโพธิ์ชัย,<p>no detail</p>
https://www.google.com,วัดบูรพา,ตำบลโพธิ์ชัย,<p>no detail</p>
https://www.google.com,วัดโพธิ์ชัยศรี,ตำบลโพธิ์ชัย,<p>no detail</p>
https://www.google.com,วัดติกขมณีวรรณ,ตำบลเสือโก้ก,<p>no detail</p>
https://www.google.com,วัดเทพศิริหนองกุง,ตำบลเสือโก้ก,<p>no detail</p>
https://www.google.com,วัดวีรธรรมาราม,ตำบลเสือโก้ก,<p>no detail</p>
https://www.google.com,วัดศรีมุนีวรรณ,ตำบลเสือโก้ก,<p>no detail</p>
https://www.google.com,วัดศาลา,ตำบลเสือโก้ก,<p>no detail</p>
https://www.google.com,วัดสังวรณ์,ตำบลเสือโก้ก,<p>no detail</p>
https://www.google.com,วัดหนองผือ,ตำบลเสือโก้ก,<p>no detail</p>
https://www.google.com,วัดโนนเขวา,ตำบลหนองทุ่ม,<p>no detail</p>
https://www.google.com,วัดหนองตาไก้,ตำบลหนองทุ่ม,<p>no detail</p>
https://www.google.com,วัดหนองทุ่ม,ตำบลหนองทุ่ม,<p>no detail</p>
https://www.google.com,วัดอัมพวันสุทธาวาส,ตำบลหนองทุ่ม,<p>no detail</p>
https://www.google.com,วัดกระยอม,ตำบลหนองแสง,<p>no detail</p>
https://www.google.com,วัดจอกขวาง,ตำบลหนองแสง,<p>no detail</p>
https://www.google.com,วัดโนนท่อน,ตำบลหนองแสง,<p>no detail</p>
https://www.google.com,วัดปลาบู่,ตำบลหนองแสง,<p>no detail</p>
https://www.google.com,วัดป่ายาง,ตำบลหนองแสง,<p>no detail</p>
https://www.google.com,วัดศรีชุมพล,ตำบลหนองแสง,<p>no detail</p>
https://www.google.com,วัดสมณคุตประดิษฐ์,ตำบลหนองแสง,<p>no detail</p>
https://www.google.com,วัดสองห้องใต้,ตำบลหนองแสง,<p>no detail</p>
https://www.google.com,วัดสองห้องเหนือ,ตำบลหนองแสง,<p>no detail</p>
https://www.google.com,วัดสุวรรณพัตร์,ตำบลหนองแสง,<p>no detail</p>
https://www.google.com,วัดโสมนัสประดิษฐ์,ตำบลหนองแสง,<p>no detail</p>
https://www.google.com,วัดหนองขาม,ตำบลหนองแสง,<p>no detail</p>
https://www.google.com,วัดหนองคูไชย,ตำบลหนองแสง,<p>no detail</p>
https://www.google.com,วัดหนองเดิ่น,ตำบลหนองแสง,<p>no detail</p>
https://www.google.com,วัดหัวงัว,ตำบลหนองแสง,<p>no detail</p>
https://www.google.com,วัดอินทราราม,ตำบลหนองแสง,<p>no detail</p>
https://www.google.com,วัดกุดนาดี,ตำบลหนองแสน,<p>no detail</p>
https://www.google.com,วัดสามัคคีธรรม,ตำบลหนองแสน,<p>no detail</p>
https://www.google.com,วัดหนองแสนใต้,ตำบลหนองแสน,<p>no detail</p>
https://www.google.com,วัดหนองแสนเหนือ,ตำบลหนองแสน,<p>no detail</p>
https://www.google.com,วัดโคกสีไฮ,ตำบลหนองไฮ,<p>no detail</p>
https://www.google.com,วัดป่าหนองไฮ,ตำบลหนองไฮ,<p>no detail</p>
https://www.google.com,วัดเวฬุวาศรี,ตำบลหนองไฮ,<p>no detail</p>
https://www.google.com,วัดหนองคูม่วง,ตำบลหนองไฮ,<p>no detail</p>
https://www.google.com,วัดหนองไฮ,ตำบลหนองไฮ,<p>no detail</p>
https://www.google.com,วัดชาดน้อย,ตำบลหัวเรือ,<p>no detail</p>
https://www.google.com,วัดชาดใหญ่,ตำบลหัวเรือ,<p>no detail</p>
https://www.google.com,วัดทุ่งสว่าง,ตำบลหัวเรือ,<p>no detail</p>
https://www.google.com,วัดนาฝาย,ตำบลหัวเรือ,<p>no detail</p>
https://www.google.com,วัดยางไก่เฒ่า,ตำบลหัวเรือ,<p>no detail</p>
https://www.google.com,วัดรังษี,ตำบลหัวเรือ,<p>no detail</p>
https://www.google.com,วัดศิลา,ตำบลหัวเรือ,<p>no detail</p>
https://www.google.com,วัดหนองแก,ตำบลหัวเรือ,<p>no detail</p>
https://www.google.com,วัดหนองบัว,ตำบลหัวเรือ,<p>no detail</p>
https://www.google.com,วัดป่าคำผักกูด,ตำบลนาข่า,<p>no detail</p>
https://www.google.com,วัดผำเหล่าหุ่ง,ตำบลหัวเรือ,<p>no detail</p>
https://www.google.com,วัดป่าอุดมมงคล,ตำบลหนองแสน,<p>no detail</p>
https://www.google.com,วัดป่าคำใจ,ตำบลหนองไฮ,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%8A%E0%B8%B1%E0%B8%A2_(%E0%B8%88%E0%B8%B1%E0%B8%87%E0%B8%AB%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%84%E0%B8%B2%E0%B8%A1),วัดมหาชัย,ตำบลตลาด,"<p><b>วัดมหาชัย (<a href=""/wiki/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%AD%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87"" title=""พระอารามหลวง"">พระอารามหลวง</a>)</b> หรือ <b>วัดเหนือ</b> เป็นพระอารามหลวงชั้นตรี ชนิดสามัญ สังกัดคณะสงฆ์มหานิกาย เลขที่ 779 ถนนศรีราชวงศ์ ตำบลตลาด อำเภอเมือง <a href=""/wiki/%E0%B8%88%E0%B8%B1%E0%B8%87%E0%B8%AB%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%84%E0%B8%B2%E0%B8%A1"" title=""จังหวัดมหาสารคาม"">จังหวัดมหาสารคาม</a> </p>"
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%80%E0%B8%A7%E0%B8%AC%E0%B8%B8%E0%B8%A7%E0%B8%B1%E0%B8%99,วัดเวฬุวัน,ตำบลมะค่า,"<p><b>วัดเวฬุวันมหาวิหาร</b> หรือ <b>พระวิหารเวฬุวันกลันทกนิวาปสถาน</b></p><p>วัดเวฬุวันมหาวิหาร ปัจจุบันยังคงอยู่ เป็นซากโบราณสถานในสวนไผ่ที่ร่มรื่น มีสระน้ำขนาดใหญ่ภายใน มีรั้วรอบด้าน อยู่ในความดูแลของทางราชการ<a href=""/wiki/%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B9%80%E0%B8%94%E0%B8%B5%E0%B8%A2"" class=""mw-redirect"" title=""อินเดีย"">อินเดีย</a></p>"
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AD%E0%B8%B1%E0%B8%A1%E0%B8%9E%E0%B8%A7%E0%B8%B1%E0%B8%99,วัดอัมพวัน,ตำบลบ่อใหญ่,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AD%E0%B8%B1%E0%B8%A1%E0%B8%9E%E0%B8%A7%E0%B8%B1%E0%B8%99,วัดอัมพวัน,ตำบลชื่นชม,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AD%E0%B8%B1%E0%B8%A1%E0%B8%9E%E0%B8%A7%E0%B8%B1%E0%B8%99,วัดอัมพวัน,ตำบลราษฎร์เจริญ,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AD%E0%B8%B1%E0%B8%A1%E0%B8%9E%E0%B8%A7%E0%B8%B1%E0%B8%99,วัดอัมพวัน,ตำบลแห่ใต้,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AD%E0%B8%B1%E0%B8%A1%E0%B8%9E%E0%B8%A7%E0%B8%B1%E0%B8%99,วัดอัมพวัน,ตำบลกุดใส้จ่อ,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AD%E0%B8%B1%E0%B8%A1%E0%B8%9E%E0%B8%A7%E0%B8%B1%E0%B8%99,วัดอัมพวัน,ตำบลงัวบา,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9B%E0%B8%A3%E0%B8%A1%E0%B8%B1%E0%B8%A2%E0%B8%A2%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A7%E0%B8%B2%E0%B8%AA,วัดปรมัยยิกาวาส,ตำบลเขวา,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%82%E0%B8%9E%E0%B8%98%E0%B8%B4%E0%B9%8C,วัดโพธิ์,ตำบลหนองแสง,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B8%B8%E0%B8%A7%E0%B8%A3%E0%B8%A3%E0%B8%93%E0%B8%B2%E0%B8%A7%E0%B8%B2%E0%B8%AA_(%E0%B8%AD%E0%B8%B3%E0%B9%80%E0%B8%A0%E0%B8%AD%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B1%E0%B8%A2),วัดสุวรรณาวาส,ตำบลโคกพระ,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%A3%E0%B8%B2%E0%B8%A9%E0%B8%8E%E0%B8%A3%E0%B9%8C%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B8%B1%E0%B8%84%E0%B8%84%E0%B8%B5,วัดราษฎร์สามัคคี,ตำบลโคกพระ,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%81%E0%B8%A5%E0%B8%B2%E0%B8%87,วัดกลาง,ตำบลหนองแสง,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9B%E0%B9%88%E0%B8%B2%E0%B8%A7%E0%B8%B1%E0%B8%87%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B9%80%E0%B8%A2%E0%B9%87%E0%B8%99_(%E0%B8%88%E0%B8%B1%E0%B8%87%E0%B8%AB%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%84%E0%B8%B2%E0%B8%A1),วัดป่าวังน้ำเย็น,ตำบลขามเฒ่าพัฒนา,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B8%B8%E0%B8%A7%E0%B8%A3%E0%B8%A3%E0%B8%93%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1,วัดสุวรรณาราม,ตำบลหนองบัว,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%82%E0%B8%9E%E0%B8%98%E0%B8%B4%E0%B9%8C%E0%B8%97%E0%B8%AD%E0%B8%87,วัดโพธิ์ทอง,ตำบลนาสีนวล,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%94%E0%B8%B9%E0%B9%88%E0%B8%97%E0%B8%A3%E0%B8%87%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1,วัดประดู่ทรงธรรม,ตำบลหัวเรือ,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%A3%E0%B8%B2%E0%B8%A9%E0%B8%8E%E0%B8%A3%E0%B9%8C%E0%B8%9A%E0%B8%B9%E0%B8%A3%E0%B8%93%E0%B8%B0,วัดราษฎร์บูรณะ,ตำบลก้ามปู,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%82%E0%B8%9E%E0%B8%98%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1_(%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B8%94%E0%B8%87%E0%B8%9A%E0%B8%B1%E0%B8%87),วัดโพธาราม,ตำบลดงบัง,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B8%A3%E0%B8%B0%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7,วัดสระแก้ว,ตำบลขามเรียง,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B8%A3%E0%B8%B0%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7,วัดสระแก้ว,ตำบลโพนงาม,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B8%A3%E0%B8%B0%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7,วัดสระแก้ว,ตำบลวังใหม่,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%9E%E0%B8%84%E0%B8%B8%E0%B8%93,วัดทองนพคุณ,ตำบลปะหลาน,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%84%E0%B8%9C%E0%B9%88%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%A1,วัดไผ่ล้อม,ตำบลขามป้อม,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%A3%E0%B8%B2%E0%B8%A9%E0%B8%8E%E0%B8%A3%E0%B9%8C%E0%B8%9A%E0%B8%B3%E0%B8%A3%E0%B8%B8%E0%B8%87,วัดราษฎร์บำรุง,ตำบลเวียงชัย,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%82%E0%B8%9E%E0%B8%98%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1,วัดโพธาราม,ตำบลหนองไฮ,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%82%E0%B8%9E%E0%B8%98%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1,วัดโพธาราม,ตำบลขามเรียง,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%82%E0%B8%9E%E0%B8%98%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1,วัดโพธาราม,ตำบลหนองไผ่,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AB%E0%B8%B1%E0%B8%A7%E0%B8%9D%E0%B8%B2%E0%B8%A2,วัดหัวฝาย,ตำบลเสือโก้ก,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%B1%E0%B8%A7,วัดหนองบัว,ตำบลหนองกุง,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%B1%E0%B8%A7,วัดหนองบัว,ตำบลกุดรัง,<p>no detail</p>
https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%A8%E0%B8%B2%E0%B8%A5%E0%B8%B2%E0%B8%97%E0%B8%AD%E0%B8%87,วัดศาลาทอง,ตำบลวังใหม่,"<p><br /><b>วัดศาลาทอง</b> ตั้งอยู่เลขที่ 12 ถนนเบญจรงค์ <a href=""/wiki/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%AA%E0%B8%B5%E0%B8%A1%E0%B8%B2"" title=""เทศบาลนครนครราชสีมา"">ตำบลในเมือง</a> <a href=""/wiki/%E0%B8%AD%E0%B8%B3%E0%B9%80%E0%B8%A0%E0%B8%AD%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%AA%E0%B8%B5%E0%B8%A1%E0%B8%B2"" title=""อำเภอเมืองนครราชสีมา"">อำเภอเมืองนครราชสีมา</a> <a href=""/wiki/%E0%B8%88%E0%B8%B1%E0%B8%87%E0%B8%AB%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%AA%E0%B8%B5%E0%B8%A1%E0%B8%B2"" title=""จังหวัดนครราชสีมา"">จังหวัดนครราชสีมา</a> เป็น<a href=""/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%A3%E0%B8%B2%E0%B8%A9%E0%B8%8E%E0%B8%A3%E0%B9%8C"" class=""mw-redirect"" title=""วัดราษฎร์"">วัดราษฎร์</a> ฝ่าย<a href=""/wiki/%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%A2%E0%B8%B8%E0%B8%95%E0%B8%B4%E0%B8%81%E0%B8%99%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A2"" title=""ธรรมยุติกนิกาย"">ธรรมยุติกนิกาย</a> มีเนื้อที่ประมาณ 50 ไร่เศษ เป็นวัดที่มีอายุเก่าแก่ตั้งแต่สมัยขอมยังเรืองอำนาจ </p>"
